gmid_key,date,year,month,product_family,gmid,loc,country,market,geography,market_segmentation,pf_segmentation,gmid_segmentation,seg_combo,forecast_lag_3,log_sales,log_segment,seg_combo_lag,model_segment,gb_forecast,ada_forecast,bag_forecast,rf_forecast,final_forecast,final_best_model,absolute_error,mape,sales
150184_202602_KW,2026-02-01,2026,2,15,150184,KW001,KW,Kuwait,Key Markets,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,0.0,5.303304908059076,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,199.90958734156075,200.2622950819672,200.08340513839278,200.0017402945114,200.0017402945114,rf_forecast,0.0,,0.0
400002_202602_AU,2026-02-01,2026,2,4,400002,AU001,AU,Australia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,496.0,4.248495242049359,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,69.31748506746709,69.16417910447761,68.77850415454718,69.0,69.0,rf_forecast,0.0,,0.0
170021_202602_UA,2026-02-01,2026,2,17,170021,UA001,UA,Ukraine,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,196.0,4.543294782270004,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,93.23102441819782,92.63513513513513,92.61928108752996,93.0,93.0,rf_forecast,0.0,,0.0
170028_202602_UA,2026-02-01,2026,2,17,170028,UA001,UA,Ukraine,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,643.0,3.6888794541139363,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,0.0,,0.0
170039_202602_GB,2026-02-01,2026,2,17,170039,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,70.0,1.0986122886681098,Very Low,Secure_Top MCO,Secure_Top MCO_Very Low,2.5153116773862934,1.5777777777777777,2.0764190571482755,2.0,2.0,rf_forecast,0.0,,0.0
170040_202602_GB,2026-02-01,2026,2,17,170040,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,71.0,1.6094379124341003,Very Low,Secure_Top MCO,Secure_Top MCO_Very Low,4.411315115950246,4.0,4.851649900690053,4.0,4.0,rf_forecast,0.0,,0.0
170063_202602_MX,2026-02-01,2026,2,17,170063,MX001,MX,Mexico,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,372.0,5.476463551931511,High,Secure_Regular MCO,Secure_Regular MCO_High,238.1209255584674,239.40540540540542,238.3905876832839,237.8970987654321,237.8970987654321,rf_forecast,0.0,,0.0
110015_202602_CZ,2026-02-01,2026,2,11,110015,CZ001,CZ,Czech Republic,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,24.0,3.8066624897703196,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,44.44236085791303,44.17605633802817,43.84274675467077,44.0,44.0,rf_forecast,0.0,,0.0
110031_202602_TN,2026-02-01,2026,2,11,110031,TN001,TN,Tunisia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,583.0,5.093750200806762,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,162.0767934365823,161.5,161.77104290610617,162.0,162.0,rf_forecast,0.0,,0.0
110053_202602_PE,2026-02-01,2026,2,11,110053,PE001,PE,Peru,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,0.0,3.2188758248682006,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,24.671954283108416,24.46086956521739,23.74325447405268,24.0,24.0,rf_forecast,0.0,,0.0
120021_202602_NL,2026-02-01,2026,2,12,120021,NL001,NL,Netherlands,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,142.0,3.8501476017100584,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,46.878150695747756,45.9375,46.16898508392699,46.0,46.0,rf_forecast,0.0,,0.0
130019_202602_PT,2026-02-01,2026,2,13,130019,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,72.0,3.5553480614894135,Mid,Secure_Top MCO,Secure_Top MCO_Mid,34.838846920273774,33.93984962406015,33.68842826525144,34.0,34.0,rf_forecast,0.0,,0.0
130020_202602_PT,2026-02-01,2026,2,13,130020,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Auto Piloted,Secure_Top MCO,8.0,2.5649493574615367,Low,Secure_Top MCO,Secure_Top MCO_Low,12.268013271653256,12.0,11.761745593932302,12.0,12.0,rf_forecast,0.0,,0.0
600004_202602_MY,2026-02-01,2026,2,6,600004,MY001,MY,Malaysia,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,4.574710978503383,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,96.65693933375371,96.25,96.10236885515077,96.0,96.0,rf_forecast,0.0,,0.0
200002_202602_IE,2026-02-01,2026,2,2,200002,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,1862.0,2.4849066497880004,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,11.32061895258975,11.073313782991203,11.027734597954375,11.0,11.0,rf_forecast,0.0,,0.0
200004_202602_IE,2026-02-01,2026,2,2,200004,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,2386.0,2.4849066497880004,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,11.32061895258975,11.073313782991203,11.027734597954375,11.0,11.0,rf_forecast,0.0,,0.0
200005_202602_IE,2026-02-01,2026,2,2,200005,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,1024.0,2.4849066497880004,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,11.32061895258975,11.073313782991203,11.027734597954375,11.0,11.0,rf_forecast,0.0,,0.0
800043_202602_KW,2026-02-01,2026,2,8,800043,KW001,KW,Kuwait,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,42.0,6.90875477931522,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,1000.0113357068122,1000.1590909090909,1000.855986977039,999.9922744843493,999.9922744843493,rf_forecast,0.0,,0.0
150040_202602_BE,2026-02-01,2026,2,15,150040,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,2.5649493574615367,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,12.268013271653256,12.0,11.761745593932302,12.0,12.0,rf_forecast,0.0,,0.0
150082_202602_RU,2026-02-01,2026,2,15,150082,RU001,RU,Russia,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,928.0,1.791759469228055,Very Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very Low,5.3912822562711336,4.9849056603773585,5.25814397797262,5.0,5.0,rf_forecast,0.0,,0.0
170072_202602_GT,2026-02-01,2026,2,17,170072,GT001,GT,Guatemala,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,0.0,3.9318256327243257,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,50.238687610008384,49.97945205479452,50.02935597006421,50.0,50.0,rf_forecast,0.0,,0.0
110028_202602_CY,2026-02-01,2026,2,11,110028,CY001,CY,Cyprus,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,1085.0,6.398594934535208,High,Secure_Regular MCO,Secure_Regular MCO_High,600.0666446780626,599.7872340425532,599.8403006878397,600.0136410417308,600.0136410417308,rf_forecast,0.0,,0.0
160033_202602_DE,2026-02-01,2026,2,16,160033,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,1714.0,5.278114659230517,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,195.02949926110873,195.31578947368422,193.90780782860747,195.0,195.0,rf_forecast,0.0,,0.0
160034_202602_DE,2026-02-01,2026,2,16,160034,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,2637.0,6.3784261836515865,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,587.6865972633329,587.4444444444445,587.2210777272861,588.0045679012346,588.0045679012346,rf_forecast,0.0,,0.0
160064_202602_CN,2026-02-01,2026,2,16,160064,CN001,CN,China,Greater China,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,2.8903717578961645,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,17.745832791546626,17.027272727272727,16.69197117405637,17.0,17.0,rf_forecast,0.0,,0.0
150110_202602_AE,2026-02-01,2026,2,15,150110,AE002,AE,United Arab Emirates,Key Markets,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,0.0,3.6888794541139363,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,0.0,,0.0
110005_202602_DE,2026-02-01,2026,2,11,110005,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,174.0,5.356586274672012,High,Secure_Top MCO,Secure_Top MCO_High,210.6373711191817,210.48275862068965,211.05573756665044,211.00452674897122,211.00452674897122,rf_forecast,0.0,,0.0
600001_202603_KR,2026-03-01,2026,3,6,600001,KR001,KR,Korea,International,Major MCO,Secure,Platinum,Secure_Major MCO,840.0,6.814542897259958,Very High,Secure_Major MCO,Secure_Major MCO_Very High,910.7576918930083,910.0,909.040465888915,909.8796296296296,909.8796296296296,rf_forecast,0.0,,0.0
600002_202603_HK,2026-03-01,2026,3,6,600002,HK001,HK,Hong Kong,Greater China,Regular MCO,Secure,Platinum,Secure_Regular MCO,67.0,4.330733340286331,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,74.39009556119224,75.47058823529412,75.34009657770324,75.0,75.0,rf_forecast,0.0,,0.0
600003_202603_CA,2026-03-01,2026,3,6,600003,CA001,CA,Canada,North America,Top MCO,Secure,Platinum,Secure_Top MCO,835.0,6.641182169740591,Very High,Secure_Top MCO,Secure_Top MCO_Very High,763.9471394003078,763.3461538461538,763.4717676927487,765.0066742825078,765.0066742825078,rf_forecast,0.0,,0.0
600005_202603_AU,2026-03-01,2026,3,6,600005,AU001,AU,Australia,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,407.0,6.030685260261263,High,Secure_Regular MCO,Secure_Regular MCO_High,414.4452461325269,414.6363636363636,414.86027488288676,415.0,415.0,rf_forecast,0.0,,0.0
600006_202603_MX,2026-03-01,2026,3,6,600006,MX001,MX,Mexico,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,536.0,7.388946097618437,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,1615.952345562435,1616.6,1617.5212309897404,1617.4303835978837,1617.4303835978837,rf_forecast,0.0,,0.0
600007_202603_AR,2026-03-01,2026,3,6,600007,AR001,AR,Argentina,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,28.0,6.361302477572996,High,Secure_Regular MCO,Secure_Regular MCO_High,577.6409286783252,577.4615384615385,577.108921898371,578.0318181818183,578.0318181818183,rf_forecast,0.0,,0.0
600008_202603_CO,2026-03-01,2026,3,6,600008,CO001,CO,Colombia,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,336.0,6.272877006546167,High,Secure_Regular MCO,Secure_Regular MCO_High,529.3284677953728,528.9090909090909,529.1557340579403,529.000532307199,529.000532307199,rf_forecast,0.0,,0.0
600010_202603_CL,2026-03-01,2026,3,6,600010,CL001,CL,Chile,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,300.0,6.129050210060545,High,Secure_Regular MCO,Secure_Regular MCO_High,458.3000343988514,458.42857142857144,457.1641170399349,458.01673742253456,458.01673742253456,rf_forecast,0.0,,0.0
600011_202603_US,2026-03-01,2026,3,6,600011,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,8819.0,8.8698199525084,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,7122.027378534292,7103.0,7106.695833333334,7106.4,7103.0,ada_forecast,0.0,,0.0
600012_202603_IT,2026-03-01,2026,3,6,600012,IT001,IT,Italy,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1585.0,7.3613754289773485,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1574.4998328811685,1572.5714285714287,1570.1902691333958,1573.9138888888888,1573.9138888888888,rf_forecast,0.0,,0.0
600015_202603_TW,2026-03-01,2026,3,6,600015,TW001,TW,Taiwan,Greater China,Regular MCO,Secure,Platinum,Secure_Regular MCO,336.0,5.69035945432406,High,Secure_Regular MCO,Secure_Regular MCO_High,296.53419079559376,294.4146341463415,294.27983183065464,295.03999999999996,295.03999999999996,rf_forecast,0.0,,0.0
600016_202603_IN,2026-03-01,2026,3,6,600016,IN001,IN,India,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,79.0,6.246106765481563,High,Secure_Regular MCO,Secure_Regular MCO_High,515.0822092333399,516.36,515.0564860944892,515.007962962963,515.007962962963,rf_forecast,0.0,,0.0
600018_202603_AT,2026-03-01,2026,3,6,600018,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,30.0,4.127134385045092,Mid,Secure_Top MCO,Secure_Top MCO_Mid,60.02965526434394,60.348837209302324,60.377342429457485,61.0,61.0,rf_forecast,0.0,,0.0
600019_202603_NO,2026-03-01,2026,3,6,600019,NO001,NO,Norway,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,47.0,3.367295829986474,Mid,Secure_Top MCO,Secure_Top MCO_Mid,28.133078949370613,27.92391304347826,27.919234246229575,28.0,28.0,rf_forecast,0.0,,0.0
600021_202603_DE,2026-03-01,2026,3,6,600021,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,66.0,4.060443010546419,Mid,Secure_Top MCO,Secure_Top MCO_Mid,56.47257929147737,56.47741935483871,56.258835910798986,57.0,57.0,rf_forecast,0.0,,0.0
600022_202603_PT,2026-03-01,2026,3,6,600022,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,235.0,5.68697535633982,High,Secure_Top MCO,Secure_Top MCO_High,293.64528273243906,293.8695652173913,293.59913738621015,293.98128205128205,293.98128205128205,rf_forecast,0.0,,0.0
600023_202603_ES,2026-03-01,2026,3,6,600023,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1217.0,7.152268856032539,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1274.6129072595024,1273.2,1274.4729469019542,1275.7314814814815,1275.7314814814815,rf_forecast,0.0,,0.0
600024_202603_PL,2026-03-01,2026,3,6,600024,PL001,PL,Poland,International,Major MCO,Secure,Platinum,Secure_Major MCO,600.0,6.371611847231857,High,Secure_Major MCO,Secure_Major MCO_High,583.0508958538697,584.1538461538462,584.3329184385514,584.0491931216931,584.0491931216931,rf_forecast,0.0,,0.0
600025_202603_HU,2026-03-01,2026,3,6,600025,HU001,HU,Hungary,International,Major MCO,Secure,Platinum,Secure_Major MCO,36.0,3.6888794541139363,Mid,Secure_Major MCO,Secure_Major MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,0.0,,0.0
600026_202603_DK,2026-03-01,2026,3,6,600026,DK001,DK,Denmark,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,135.0,4.394449154672439,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,80.08637928245422,80.21774193548387,80.23337105664955,80.0,80.0,rf_forecast,0.0,,0.0
600026_202603_FI,2026-03-01,2026,3,6,600026,FI001,FI,Finland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,31.0,3.58351893845611,Mid,Secure_Top MCO,Secure_Top MCO_Mid,35.29540298973303,35.283687943262414,35.592697622112915,35.0,35.0,rf_forecast,0.0,,0.0
600026_202603_SE,2026-03-01,2026,3,6,600026,SE001,SE,Sweden,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,214.0,5.717027701406222,High,Secure_Top MCO,Secure_Top MCO_High,304.0955110548726,302.7391304347826,301.9187192511719,303.0522023809524,303.0522023809524,rf_forecast,0.0,,0.0
600028_202603_CZ,2026-03-01,2026,3,6,600028,CZ001,CZ,Czech Republic,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,282.0,5.62040086571715,High,Secure_Regular MCO,Secure_Regular MCO_High,275.1683440190292,275.15909090909093,275.2002530281371,274.99375,274.99375,rf_forecast,0.0,,0.0
600030_202603_AT,2026-03-01,2026,3,6,600030,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,15.0,1.9459101490553132,Low,Secure_Top MCO,Secure_Top MCO_Low,6.312372675102673,6.0,5.25814397797262,6.0,6.0,rf_forecast,0.0,,0.0
600030_202603_DE,2026-03-01,2026,3,6,600030,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,5.0,2.70805020110221,Low,Secure_Top MCO,Secure_Top MCO_Low,14.275094386512988,14.454545454545455,13.99804693509283,14.0,14.0,rf_forecast,0.0,,0.0
600031_202603_IE,2026-03-01,2026,3,6,600031,IE001,IE,Ireland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,200.0,5.313205979041787,High,Secure_Top MCO,Secure_Top MCO_High,202.1621880552939,200.48333333333332,201.00662415686583,202.00715399610135,202.00715399610135,rf_forecast,0.0,,0.0
600035_202603_TR,2026-03-01,2026,3,6,600035,TR001,TR,Turkey,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,2212.0,7.845024417241484,Extreme High,Secure_Regular MCO,Secure_Regular MCO_Extreme High,2550.059838011884,2548.6,2550.1847782772784,2551.3454761904763,2550.059838011884,gb_forecast,0.0,,0.0
600036_202603_ZA,2026-03-01,2026,3,6,600036,ZA001,ZA,South Africa,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,93.0,4.532599493153256,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,93.06243302073828,92.45588235294117,91.34748323892047,92.0,92.0,rf_forecast,0.0,,0.0
600038_202603_IQ,2026-03-01,2026,3,6,600038,IQ001,IQ,Iraq,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,7336.0,8.827614750837508,Extreme High,Secure_Regular MCO,Secure_Regular MCO_Extreme High,6816.648774691341,6819.0,6821.962916666666,6819.022222222222,6816.648774691341,gb_forecast,0.0,,0.0
600039_202603_GB,2026-03-01,2026,3,6,600039,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,2500.0,7.80710329012598,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,2457.764810010471,2458.0,2458.1132105394604,2456.937962962963,2458.0,ada_forecast,0.0,,0.0
600040_202603_SA,2026-03-01,2026,3,6,600040,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,1550.0,8.546946149565585,Extreme High,Secure_Regular MCO,Secure_Regular MCO_Extreme High,5146.670555227613,5146.666666666667,5142.440119047618,5147.9,5146.670555227613,gb_forecast,0.0,,0.0
600041_202603_BE,2026-03-01,2026,3,6,600041,BE001,BE,Belgium,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,715.0,5.493061443340548,High,Secure_Top MCO,Secure_Top MCO_High,242.37525362361765,240.69444444444446,241.43108671261535,241.9932716049383,241.9932716049383,rf_forecast,0.0,,0.0
600041_202603_NL,2026-03-01,2026,3,6,600041,NL001,NL,Netherlands,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,246.0,5.918893854273146,High,Secure_Top MCO,Secure_Top MCO_High,370.9729717493639,370.52777777777777,371.0296939881226,371.00997150997154,371.00997150997154,rf_forecast,0.0,,0.0
600048_202603_FR,2026-03-01,2026,3,6,600048,FR001,FR,France,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,0.0,8.229511118964457,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,3747.236852367101,3747.6666666666665,3746.4667765567765,3747.488888888889,3747.6666666666665,ada_forecast,0.0,,0.0
600048_202603_MA,2026-03-01,2026,3,6,600048,MA001,MA,Morocco,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,3222.0,6.907755278982137,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,998.9185324350667,1000.1590909090909,1000.855986977039,998.9687345480021,998.9687345480021,rf_forecast,0.0,,0.0
600043_202603_JP,2026-03-01,2026,3,6,600043,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,973.0,6.97166860472579,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1065.829492093775,1065.4285714285713,1064.7875167559778,1064.9947162097162,1064.9947162097162,rf_forecast,0.0,,0.0
100008_202603_US,2026-03-01,2026,3,1,100008,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,986.0,6.654152520183219,Very High,Secure_Top MCO,Secure_Top MCO_Very High,774.8622039189623,774.0,775.4410352283672,774.986275607109,774.986275607109,rf_forecast,0.0,,0.0
100009_202603_US,2026-03-01,2026,3,1,100009,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,1814.0,7.550135342488429,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,1899.6873319417386,1899.2727272727273,1901.1426304663248,1899.977561728395,1899.2727272727273,ada_forecast,0.0,,0.0
100010_202603_US,2026-03-01,2026,3,1,100010,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,456.0,6.045005314036012,High,Secure_Top MCO,Secure_Top MCO_High,422.8703122450657,419.962962962963,419.6578973200878,421.060752611586,421.060752611586,rf_forecast,0.0,,0.0
100011_202603_US,2026-03-01,2026,3,1,100011,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,994.0,6.792344427470809,Very High,Secure_Top MCO,Secure_Top MCO_Very High,891.4918376535397,890.0,890.2003227844632,890.0586936828603,890.0586936828603,rf_forecast,0.0,,0.0
100012_202603_US,2026-03-01,2026,3,1,100012,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,1011.0,6.625392368007956,Very High,Secure_Top MCO,Secure_Top MCO_Very High,752.0367504173373,753.125,753.6125234078698,753.2338888888889,753.2338888888889,rf_forecast,0.0,,0.0
100013_202603_US,2026-03-01,2026,3,1,100013,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,1820.0,7.534762657037537,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,1872.5458374740822,1872.6363636363637,1873.3649693832735,1871.0961038961036,1872.6363636363637,ada_forecast,0.0,,0.0
