Product.Family,GMID,GMID_Description,Market,Geography,Material.Type.GMID,Date,Coverage,Min,Max
PF_01,G_100006,PF_01 250IU,New Zealand,International,FG,24-Feb,0,3.68,10.95
PF_01,G_100007,PF_01 4KIU,Australia,International,FG,24-Feb,6.18,2.73,6.36
PF_01,G_100007,PF_01 4KIU,New Zealand,International,FG,24-Feb,2.23,2.41,3
PF_01,G_100008,PF_01 2KIU,United States,North America,FG,24-Feb,5.18,2.73,5.45
PF_01,G_100009,PF_01 4KIU,United States,North America,FG,24-Feb,5.77,2.73,5.45
PF_01,G_100010,PF_01 250IU,United States,North America,FG,24-Feb,7.77,2.73,5.45
PF_01,G_100011,PF_01 1KIU,United States,North America,FG,24-Feb,2.18,2.73,5.45
PF_01,G_100012,PF_01 500IU,United States,North America,FG,24-Feb,9.59,2.73,5.45
PF_01,G_100013,PF_01 3KIU,United States,North America,FG,24-Feb,3.41,2.73,5.45
PF_01,G_100018,PF_01 500IU,Hong Kong,Greater China,FG,24-Feb,11.14,2.73,5.45
PF_01,G_100019,PF_01 3KIU,Hong Kong,Greater China,FG,24-Feb,3.18,2.73,5.45
PF_01,G_100020,PF_01 3KIU,Korea,International,FG,24-Feb,10.14,2.73,8.18
PF_01,G_100021,PF_01 1KIU,Korea,International,FG,24-Feb,6.14,2.73,8.18
PF_01,G_100022,PF_01 500IU,Korea,International,FG,24-Feb,5.18,2.73,8.18
PF_01,G_100023,PF_01 250IU,Korea,International,FG,24-Feb,13.14,2.73,8.18
PF_01,G_100024,PF_01 2KIU,Korea,International,FG,24-Feb,2.27,2.73,8.18
PF_01,G_100055,PF_01 250IU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_01,G_100035,PF_01 1KIU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_01,G_100036,PF_01 3KIU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_01,G_100041,PF_01 500IU,Taiwan,Greater China,FG,24-Feb,0.18,2.73,5.45
PF_01,G_100025,PF_01 250IU,Japan,Key Markets,FG,24-Feb,3,0,0
PF_01,G_100026,PF_01 500IU,Japan,Key Markets,FG,24-Feb,3.73,0,0
PF_01,G_100027,PF_01 1KIU,Japan,Key Markets,FG,24-Feb,6.95,0,0
PF_01,G_100028,PF_01 2KIU,Japan,Key Markets,FG,24-Feb,6.05,0,0
PF_01,G_100029,PF_01 3KIU,Japan,Key Markets,FG,24-Feb,1.82,0,0
PF_01,G_100030,PF_01 4KIU,Japan,Key Markets,FG,24-Feb,7.59,0,0
PF_01,G_100031,PF_01 500IU,Canada,North America,FG,24-Feb,5.14,3.64,9.09
PF_01,G_100032,PF_01 1KIU,Canada,North America,FG,24-Feb,7.32,3.64,9.09
PF_01,G_100033,PF_01 2KIU,Canada,North America,FG,24-Feb,4.5,3.64,9.09
PF_01,G_100034,PF_01 3KIU,Canada,North America,FG,24-Feb,1.64,3.64,9.09
PF_02,G_200022,PF_02 250IU,Canada,North America,FG,24-Feb,0.02,2.73,5.45
PF_02,G_200022,PF_02 250IU,Korea,International,FG,24-Feb,,,
PF_02,G_200022,PF_02 250IU,Korea,International,FG,24-Feb,,,
PF_02,G_200022,PF_02 250IU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_02,G_200023,PF_02 500IU,Canada,North America,FG,24-Feb,0.02,2.73,6.36
PF_02,G_200023,PF_02 500IU,China,Greater China,FG,24-Feb,0.02,0,0
PF_02,G_200023,PF_02 500IU,Hong Kong,Greater China,FG,24-Feb,0.02,0,0
PF_02,G_200023,PF_02 500IU,Hong Kong,Greater China,FG,24-Feb,,,
PF_02,G_200023,PF_02 500IU,Korea,International,FG,24-Feb,,,
PF_02,G_200023,PF_02 500IU,Korea,International,FG,24-Feb,,,
PF_02,G_200023,PF_02 500IU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_02,G_200024,PF_02 1000IU,Canada,North America,FG,24-Feb,0.02,2.73,6.36
PF_02,G_200024,PF_02 1000IU,China,Greater China,FG,24-Feb,0.02,0,0
PF_02,G_200024,PF_02 1000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200024,PF_02 1000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200024,PF_02 1000IU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_02,G_200025,PF_02 2000IU,Canada,North America,FG,24-Feb,0.02,2.73,6.36
PF_02,G_200025,PF_02 2000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200025,PF_02 2000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200025,PF_02 2000IU,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.45
PF_02,G_200026,PF_02 3000IU,Canada,North America,FG,24-Feb,0.02,2.73,6.36
PF_02,G_200026,PF_02 3000IU,Hong Kong,Greater China,FG,24-Feb,0.02,0,0
PF_02,G_200026,PF_02 3000IU,Hong Kong,Greater China,FG,24-Feb,,,
PF_02,G_200026,PF_02 3000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200026,PF_02 3000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200027,PF_02 4000IU,Canada,North America,FG,24-Feb,0.02,2.73,6.36
PF_02,G_200027,PF_02 4000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200027,PF_02 4000IU,Korea,International,FG,24-Feb,,,
PF_02,G_200001,PF_02 2000IU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200001,PF_02 2000IU,United States,North America,FG,24-Feb,4.09,2.73,5.45
PF_02,G_200002,PF_02 1000IU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200002,PF_02 1000IU,United States,North America,FG,24-Feb,7.32,2.73,5.45
PF_02,G_200003,PF_02 3KIU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200003,PF_02 3KIU,United States,North America,FG,24-Feb,1.32,2.73,5.45
PF_02,G_200004,PF_02 4000IU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200004,PF_02 4000IU,United States,North America,FG,24-Feb,2.14,2.73,5.45
PF_02,G_200005,PF_02 250IU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200005,PF_02 250IU,United States,North America,FG,24-Feb,10.95,2.73,5.45
PF_02,G_200006,PF_02 500IU,Canada,North America,FG,24-Feb,0,0,0
PF_02,G_200006,PF_02 500IU,United States,North America,FG,24-Feb,7.09,2.73,5.45
PF_02,G_200007,PF_02 500IU,Japan,Key Markets,FG,24-Feb,5.18,0,0
PF_02,G_200008,PF_02 1000IU,Japan,Key Markets,FG,24-Feb,5.18,0,0
PF_02,G_200009,PF_02 2000IU,Japan,Key Markets,FG,24-Feb,5.18,0,0
PF_02,G_200010,PF_02 3000IU,Japan,Key Markets,FG,24-Feb,4.32,0,0
PF_02,G_200011,PF_02 4000IU,Japan,Key Markets,FG,24-Feb,5.18,0,0
PF_02,G_200012,PF_02 250IU,Japan,Key Markets,FG,24-Feb,2.23,0,0
PF_03,G_300001,PF_03 10MG,Austria,Key Markets,FG,24-Feb,3.77,2.73,3.82
PF_03,G_300001,PF_03 10MG,Germany,Key Markets,FG,24-Feb,0,2.73,5.32
PF_03,G_300002,PF_03 10MG,Austria,Key Markets,FG,24-Feb,7.05,2.73,5.23
PF_03,G_300002,PF_03 10MG,Germany,Key Markets,FG,24-Feb,6.18,2.73,4.82
PF_03,G_300004,PF_03 10MG,France,Key Markets,FG,24-Feb,5.18,0,0
PF_03,G_300005,PF_03 10MG,Denmark,Key Markets,FG,24-Feb,6.14,0,0
PF_03,G_300005,PF_03 10MG,Finland,Key Markets,FG,24-Feb,6.64,2.73,5.45
PF_03,G_300005,PF_03 10MG,Norway,Key Markets,FG,24-Feb,12.05,0,0
PF_03,G_300005,PF_03 10MG,Russia,International,FG,24-Feb,0.02,0,0
PF_03,G_300005,PF_03 10MG,Saudi Arabia,Key Markets,FG,24-Feb,0.02,0,0
PF_03,G_300005,PF_03 10MG,Sweden,Key Markets,FG,24-Feb,4.09,2.73,5.45
PF_03,G_300005,PF_03 10MG,United Kingdom,Key Markets,FG,24-Feb,1.86,2.73,5.45
PF_03,G_300006,PF_03 11MG,United States,North America,FG,24-Feb,0.36,3.5,8.55
PF_03,G_300007,PF_03 10MG,Russia,International,FG,24-Feb,0.02,0,0
PF_03,G_300007,PF_03 10MG,Saudi Arabia,Key Markets,FG,24-Feb,4.91,0,0
PF_03,G_300007,PF_03 10MG,United Kingdom,Key Markets,FG,24-Feb,7.55,2.73,8.64
PF_03,G_300008,PF_03 10MG,Belgium,Key Markets,FG,24-Feb,7.05,2.73,5.45
PF_03,G_300008,PF_03 10MG,Netherlands,Key Markets,FG,24-Feb,7.05,2.73,5.45
PF_03,G_300010,PF_03 10MG,Switzerland,Key Markets,FG,24-Feb,8.18,2.73,8.64
PF_03,G_300021,PF_03 10MG,Italy,Key Markets,FG,24-Feb,0.02,0,0
PF_03,G_300011,PF_03 10MG,Italy,Key Markets,FG,24-Feb,7.18,4.55,7.27
PF_03,G_300012,PF_03 10MG,Hungary,International,FG,24-Feb,8.23,2.73,6.05
PF_03,G_300012,PF_03 10MG,Romania,International,FG,24-Feb,3.27,2.73,5.73
PF_03,G_300013,PF_03 10MG,Israel,International,FG,24-Feb,6.18,2.73,8.64
PF_03,G_300014,PF_03 10MG,Czech Republic,International,FG,24-Feb,7.18,2.73,7.45
PF_03,G_300014,PF_03 10MG,Poland,International,FG,24-Feb,7.18,2.73,4.55
PF_03,G_300015,PF_03 10MG,Portugal,Key Markets,FG,24-Feb,8,2.73,7.27
PF_03,G_300015,PF_03 10MG,Spain,Key Markets,FG,24-Feb,7.18,2.73,7.27
PF_03,G_300016,PF_03 10MG,Greece,International,FG,24-Feb,3.05,2.73,8.64
PF_03,G_300022,PF_03 10MG,Australia,International,FG,24-Feb,0.02,0,0
PF_03,G_300017,PF_03 10MG,Brazil,International,FG,24-Feb,9.05,5.45,9.09
PF_03,G_300018,PF_03 10MG,Colombia,International,FG,24-Feb,6.86,3.64,9.55
PF_03,G_300019,PF_03 10MG,Japan,Key Markets,FG,24-Feb,3,0,0
PF_07,G_700001,PF_07 84MG,United States,North America,FG,24-Feb,0.45,2.73,3.95
PF_07,G_700002,PF_07 84MG,Austria,Key Markets,FG,24-Feb,0.02,1.82,8.36
PF_07,G_700002,PF_07 84MG,Germany,Key Markets,FG,24-Feb,0.68,2.73,9.27
PF_07,G_700003,PF_07 84MG,Denmark,Key Markets,FG,24-Feb,5.14,2.73,9.27
PF_07,G_700003,PF_07 84MG,Finland,Key Markets,FG,24-Feb,2.14,1.77,1.77
PF_07,G_700003,PF_07 84MG,Norway,Key Markets,FG,24-Feb,2.14,1.91,1.91
PF_07,G_700003,PF_07 84MG,Sweden,Key Markets,FG,24-Feb,4.09,2.73,9.27
PF_07,G_700004,PF_07 84MG,France,Key Markets,FG,24-Feb,0.18,0,5.91
PF_07,G_700005,PF_07 84MG,Germany,Key Markets,FG,24-Feb,0.91,2.73,9.27
PF_07,G_700006,PF_07 84MG,Korea,International,FG,24-Feb,12.18,2.77,9.32
PF_07,G_700007,PF_07 84MG,Belgium,Key Markets,FG,24-Feb,1.14,2.86,2.86
PF_07,G_700008,PF_07 84MG,Colombia,International,FG,24-Feb,24.86,2.05,7.95
PF_07,G_700009,PF_07 84MG,Argentina,International,FG,24-Feb,2.59,2.95,5.18
PF_07,G_700010,PF_07 84MG,Egypt,International,FG,24-Feb,0.02,0,0
PF_07,G_700010,PF_07 84MG,Saudi Arabia,Key Markets,FG,24-Feb,0.02,0,0
PF_07,G_700010,PF_07 84MG,United Kingdom,Key Markets,FG,24-Feb,3.64,1.91,6
PF_07,G_700011,PF_07 84MG,Spain,Key Markets,FG,24-Feb,0,2.73,7.09
PF_07,G_700012,PF_07 84MG,Israel,International,FG,24-Feb,0.41,2.73,6.82
PF_07,G_700013,PF_07 84MG,Australia,International,FG,24-Feb,11.86,2.73,6.82
PF_07,G_700014,PF_07 84MG,Netherlands,Key Markets,FG,24-Feb,17.05,3.64,3.64
PF_07,G_700015,PF_07 84MG,Greece,International,FG,24-Feb,20,1.91,8.45
PF_07,G_700016,PF_07 84MG,Portugal,Key Markets,FG,24-Feb,0.02,2.73,9.27
PF_07,G_700017,PF_07 84MG,Hungary,International,FG,24-Feb,1.14,2.73,9.27
PF_07,G_700018,PF_07 84MG,Romania,International,FG,24-Feb,0.02,2.73,9.27
PF_07,G_700050,PF_07 84MG,Italy,Key Markets,FG,24-Feb,,,
PF_07,G_700019,PF_07 84MG,Italy,Key Markets,FG,24-Feb,0.02,1.82,5.09
PF_07,G_700020,PF_07 84MG,Poland,International,FG,24-Feb,0.02,2.82,9.36
PF_07,G_700021,PF_07 84MG,Czech Republic,International,FG,24-Feb,4.5,2.73,9.27
PF_07,G_700022,PF_07 84MG,Switzerland,Key Markets,FG,24-Feb,7.77,1.82,8.36
PF_07,G_700023,PF_07 84MG,Ireland,Key Markets,FG,24-Feb,10.05,4.18,3.27
PF_07,G_700023,PF_07 84MG,Taiwan,Greater China,FG,24-Feb,11.14,1.82,4.09
PF_07,G_700024,PF_07 84MG,Colombia,International,FG,24-Feb,0,0.41,1.32
PF_07,G_700030,PF_07 84MG,United States,North America,FG,24-Feb,3.05,2.73,3.95
PF_07,G_700031,PF_07 84MG,Austria,Key Markets,FG,24-Feb,6.64,2.73,8
PF_07,G_700031,PF_07 84MG,Germany,Key Markets,FG,24-Feb,8.45,2.73,4.05
PF_07,G_700025,PF_07 84MG,Denmark,Key Markets,FG,24-Feb,0.02,2.73,11.36
PF_07,G_700025,PF_07 84MG,Finland,Key Markets,FG,24-Feb,2.73,2.73,7.09
PF_07,G_700025,PF_07 84MG,Norway,Key Markets,FG,24-Feb,2.73,2.73,15.64
PF_07,G_700025,PF_07 84MG,Sweden,Key Markets,FG,24-Feb,0.02,2.73,11.41
PF_07,G_700032,PF_07 84MG,France,Key Markets,FG,24-Feb,0.59,0,0
PF_07,G_700033,PF_07 84MG,Germany,Key Markets,FG,24-Feb,1.23,2.73,8.18
PF_07,G_700034,PF_07 84MG,Canada,North America,FG,24-Feb,0.59,2.73,8.64
PF_07,G_700051,PF_07 84MG,Korea,International,FG,24-Feb,0.02,2.77,9.27
PF_07,G_700052,PF_07 84MG,Colombia,International,FG,24-Feb,0.02,2.73,2.95
PF_07,G_700048,PF_07 100MG,Argentina,International,FG,24-Feb,0.02,2.95,2.95
PF_07,G_700035,PF_07 84MG,United Kingdom,Key Markets,FG,24-Feb,0.02,2.73,5.55
PF_07,G_700036,PF_07 84MG,Spain,Key Markets,FG,24-Feb,4.32,2.73,4.82
PF_07,G_700053,PF_07 84MG,Israel,International,FG,24-Feb,0.02,2.73,3.18
PF_07,G_700046,PF_07 84MG,Australia,International,FG,24-Feb,0.02,3.82,8.18
PF_07,G_700037,PF_07 84MG,Austria,Key Markets,FG,24-Feb,0.02,0,0
PF_07,G_700026,PF_07 84MG,Greece,International,FG,24-Feb,0,2.73,6.36
PF_07,G_700038,PF_07 84MG,Portugal,Key Markets,FG,24-Feb,0.5,2.73,8.14
PF_07,G_700039,PF_07 84MG,Hungary,International,FG,24-Feb,0.02,2.73,4.86
PF_07,G_700040,PF_07 84MG,Romania,International,FG,24-Feb,0,2.73,8.64
PF_07,G_700054,PF_07 84MG,Italy,Key Markets,FG,24-Feb,3.86,0,0
PF_07,G_700041,PF_07 84MG,Poland,International,FG,24-Feb,6.86,2.82,7.73
PF_07,G_700042,PF_07 84MG,Czech Republic,International,FG,24-Feb,16.14,2.73,9.27
PF_07,G_700043,PF_07 84MG,Switzerland,Key Markets,FG,24-Feb,0.02,2.73,8.82
PF_07,G_700044,PF_07 84MG,Saudi Arabia,Key Markets,FG,24-Feb,0.02,2.73,4.91
PF_07,G_700044,PF_07 84MG,Taiwan,Greater China,FG,24-Feb,0.02,2.73,5.91
PF_07,G_700045,PF_07 84MG,Belgium,Key Markets,FG,24-Feb,1.32,2.86,7.55
PF_07,G_700045,PF_07 84MG,Netherlands,Key Markets,FG,24-Feb,0.02,3.64,8.82
PF_07,G_700027,PF_07 84MG,Canada,North America,FG,24-Feb,0.18,1.82,7.95
PF_07,G_700047,PF_07 84MG,Italy,Key Markets,FG,24-Feb,3.23,2.73,4.09
PF_07,G_700028,PF_07 100MG,Japan,Key Markets,FG,24-Feb,6.27,0,0
PF_08,G_800001,PF_08 400IU,Brazil,International,FG,24-Feb,1.18,0,1.36
PF_08,G_800002,PF_08 400IU,Peru,International,FG,24-Feb,1.36,2.73,9.27
PF_08,G_800004,PF_08 400IU,Colombia,International,FG,24-Feb,1.36,2.73,5
PF_08,G_800005,PF_08 400IU,Australia,International,FG,24-Feb,0.02,2.73,4.68
PF_08,G_800005,PF_08 400IU,New Zealand,International,FG,24-Feb,7.18,2.73,7.32
PF_08,G_800007,PF_08 400IU,South Africa,International,FG,24-Feb,4.68,1.91,1.91
PF_08,G_800008,PF_08 400IU,Argentina,International,FG,24-Feb,1.91,2.73,4.09
PF_08,G_800011,PF_08 400IU,Korea,International,FG,24-Feb,0,2.73,6.82
PF_08,G_800013,PF_08 400IU,India,International,FG,24-Feb,0.02,4,4.32
PF_08,G_800016,PF_08 400IU,Italy,Key Markets,FG,24-Feb,2.5,2.73,5
PF_08,G_800017,PF_08 400IU,Morocco,International,FG,24-Feb,0,2.73,5
PF_08,G_800020,PF_08 400IU,Ecuador,International,FG,24-Feb,5.95,0,0
PF_08,G_800021,PF_08 400IU,Mexico,International,FG,24-Feb,3.18,2.73,5.45
PF_08,G_800021,PF_08 400IU,United States,North America,FG,24-Feb,0,2.86,3.77
PF_08,G_800023,PF_08 400IU,Norway,Key Markets,FG,24-Feb,0.02,0,0
PF_08,G_800024,PF_08 400IU,Czech Republic,International,FG,24-Feb,3.73,2.73,6.82
PF_08,G_800025,PF_08 400IU,Poland,International,FG,24-Feb,1.68,2.73,5.91
PF_08,G_800026,PF_08 400IU,Hungary,International,FG,24-Feb,2.09,2.73,6.82
PF_08,G_800027,PF_08 400IU,Turkey,International,FG,24-Feb,1.18,2.73,4.09
PF_08,G_800028,PF_08 400IU,Austria,Key Markets,FG,24-Feb,5.18,5.41,11.32
PF_08,G_800029,PF_08 400IU,Switzerland,Key Markets,FG,24-Feb,0.86,2.73,6.82
PF_08,G_800030,PF_08 400IU,Denmark,Key Markets,FG,24-Feb,9.36,2.73,6.82
PF_08,G_800030,PF_08 400IU,Norway,Key Markets,FG,24-Feb,8,2.73,6.82
PF_08,G_800031,PF_08 400IU,Finland,Key Markets,FG,24-Feb,2.91,2.73,6
PF_08,G_800031,PF_08 400IU,Sweden,Key Markets,FG,24-Feb,2,2.73,5.91
PF_08,G_800032,PF_08 400IU,Algeria,International,FG,24-Feb,0.02,1.23,2.68
PF_08,G_800032,PF_08 400IU,France,Key Markets,FG,24-Feb,2,0,0
PF_08,G_800033,PF_08 400IU,Greece,International,FG,24-Feb,1.82,2.73,5.91
PF_08,G_800081,PF_08 400IU,Italy,Key Markets,FG,24-Feb,0,0,0
PF_08,G_800034,PF_08 400IU,Portugal,Key Markets,FG,24-Feb,1.27,4.55,6.82
PF_08,G_800035,PF_08 400IU,Spain,Key Markets,FG,24-Feb,0.95,2.73,5
PF_08,G_800036,PF_08 400IU,Romania,International,FG,24-Feb,2,2.73,5.91
PF_08,G_800037,PF_08 400IU,Germany,Key Markets,FG,24-Feb,1,2.73,5
PF_08,G_800038,PF_08 400IU,Germany,Key Markets,FG,24-Feb,2.45,2.73,6.82
PF_08,G_800039,PF_08 400IU,Austria,Key Markets,FG,24-Feb,2.45,2.73,6.82
PF_08,G_800040,PF_08 400IU,Morocco,International,FG,24-Feb,3.68,0,2.27
PF_08,G_800040,PF_08 400IU,United Kingdom,Key Markets,FG,24-Feb,3.95,2.73,5
PF_08,G_800041,PF_08 400IU,Saudi Arabia,Key Markets,FG,24-Feb,0.02,2.73,4.82
PF_08,G_800042,PF_08 400IU,Israel,International,FG,24-Feb,3.05,3.64,5.91
PF_08,G_800043,PF_08 400IU,Ireland,Key Markets,FG,24-Feb,4.86,3.55,6.73
PF_08,G_800043,PF_08 400IU,Saudi Arabia,Key Markets,FG,24-Feb,0,0,0
PF_08,G_800043,PF_08 400IU,United Kingdom,Key Markets,FG,24-Feb,6.14,2.73,6
PF_08,G_800044,PF_08 400IU,Egypt,International,FG,24-Feb,0,2.73,5
PF_08,G_800045,PF_08 400IU,Algeria,International,FG,24-Feb,0.02,2.73,5
PF_08,G_800045,PF_08 400IU,Morocco,International,FG,24-Feb,0,0,4.86
PF_08,G_800061,PF_08 400IU,Russia,International,FG,24-Feb,9.09,0.91,0.91
PF_08,G_800046,PF_08 400IU,United States,North America,FG,24-Feb,0.64,2.73,3.59
PF_08,G_800047,PF_08 400IU,Belgium,Key Markets,FG,24-Feb,1.5,2.73,5.91
PF_08,G_800047,PF_08 400IU,Netherlands,Key Markets,FG,24-Feb,2.86,3.18,6.36
PF_08,G_800062,PF_08 400IU,Dominican Republic,International,FG,24-Feb,5.14,0,0
PF_08,G_800063,PF_08 400IU,Taiwan,Greater China,FG,24-Feb,4.14,1.91,3.73
PF_08,G_800048,PF_08 400IU,Hong Kong,Greater China,FG,24-Feb,3.18,1.91,3.73
PF_08,G_800064,PF_08 400IU,Australia,International,FG,24-Feb,6.18,2.73,7.27
PF_08,G_800064,PF_08 400IU,New Zealand,International,FG,24-Feb,0.02,2.73,8.23
PF_08,G_800049,PF_08 400IU,Paraguay,International,FG,24-Feb,3.05,0,0
PF_08,G_800065,PF_08 400IU,Argentina,International,FG,24-Feb,,,
PF_08,G_800065,PF_08 400IU,Paraguay,International,FG,24-Feb,,,
PF_08,G_800065,PF_08 400IU,Argentina,International,FG,24-Feb,0,1.36,2.27
PF_08,G_800065,PF_08 400IU,Paraguay,International,FG,24-Feb,0.02,0,0
PF_08,G_800050,PF_08 400IU,Chile,International,FG,24-Feb,2,0,0
PF_08,G_800051,PF_08 400IU,Singapore,International,FG,24-Feb,4.82,2.86,2.86
PF_08,G_800052,PF_08 400IU,Thailand,International,FG,24-Feb,3.23,2.73,14.09
PF_08,G_800053,PF_08 400IU,Malaysia,International,FG,24-Feb,4.77,2.73,6.82
PF_08,G_800054,PF_08 400IU,India,International,FG,24-Feb,4.45,4,4.55
PF_08,G_800055,PF_08 400IU,Japan,Key Markets,FG,24-Feb,8,0,0
PF_08,G_800056,PF_08 400IU,Canada,North America,FG,24-Feb,3.18,3,3
PF_08,G_800066,PF_08 400IU,Korea,International,FG,24-Feb,5,2.73,4.55
PF_08,G_800057,PF_08 400IU,Mexico,International,FG,24-Feb,0.02,0,0
PF_08,G_800083,PF_08 400IU,Ecuador,International,FG,24-Feb,0.02,0,0
PF_08,G_800067,PF_08 400IU,Colombia,International,FG,24-Feb,0.02,2.05,3.86
PF_08,G_800068,PF_08 400IU,Guatemala,International,FG,24-Feb,0.02,0,0
PF_08,G_800058,PF_08 400IU/10ML,South Africa,International,FG,24-Feb,1.18,2.73,2.73
PF_15,G_150001,PF_15 300MG/2ML,Puerto Rico,North America,FG,24-Feb,2.36,0.91,3.64
PF_15,G_150001,PF_15 300MG/2ML,United States,North America,FG,24-Feb,2.23,3.18,3.64
PF_15,G_150002,PF_15 300MG/2ML,Austria,Key Markets,FG,24-Feb,1.36,2.73,4.55
PF_15,G_150002,PF_15 300MG/2ML,Germany,Key Markets,FG,24-Feb,1.5,1.82,3.64
PF_15,G_150003,PF_15 300MG/2ML,Germany,Key Markets,FG,24-Feb,1.55,1.82,3.64
PF_15,G_150007,PF_15 300MG/2ML,Canada,North America,FG,24-Feb,0.45,3.18,5.91
PF_15,G_150008,PF_15 300MG/2ML,Denmark,Key Markets,FG,24-Feb,3.86,2.73,5.45
PF_15,G_150008,PF_15 300MG/2ML,Norway,Key Markets,FG,24-Feb,2.32,2.73,5.45
PF_15,G_150009,PF_15 300MG/2ML,Finland,Key Markets,FG,24-Feb,1.09,1.82,4.55
PF_15,G_150009,PF_15 300MG/2ML,Sweden,Key Markets,FG,24-Feb,0.91,2.73,5.45
PF_15,G_150010,PF_15 300MG/2ML,Korea,International,FG,24-Feb,2.18,3.18,5.91
PF_15,G_150011,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,24-Feb,2.41,2.73,4.55
PF_15,G_150012,PF_15 300MG/2ML,Spain,Key Markets,FG,24-Feb,0.86,2.73,5.45
PF_15,G_150013,PF_15 300MG/2ML,Brazil,International,FG,24-Feb,1.77,2.73,6.82
PF_15,G_150014,PF_15 300MG/2ML,Australia,International,FG,24-Feb,0.64,3.18,5.91
PF_15,G_150014,PF_15 300MG/2ML,New Zealand,International,FG,24-Feb,5.27,1.86,5.91
PF_15,G_150015,PF_15 300MG/2ML,Belgium,Key Markets,FG,24-Feb,3.05,2.73,5.45
PF_15,G_150016,PF_15 300MG/2ML,Israel,International,FG,24-Feb,1.64,2.73,4.64
PF_15,G_150018,PF_15 300MG/2ML,France,Key Markets,FG,24-Feb,3.41,0,0
PF_15,G_150019,PF_15 300MG/2ML,Mexico,International,FG,24-Feb,3.18,2.73,6.36
PF_15,G_150020,PF_15 300MG/2ML,Saudi Arabia,Key Markets,FG,24-Feb,6,2.73,6.5
PF_15,G_150021,PF_15 300MG/2ML,Poland,International,FG,24-Feb,2.86,1.82,4.55
PF_15,G_150022,PF_15 300MG/2ML,Switzerland,Key Markets,FG,24-Feb,3.18,2.73,4.55
PF_15,G_150023,PF_15 0MG/2ML,Korea,International,FG,24-Feb,,4,7.05
PF_15,G_150023,PF_15 0MG/2ML,Singapore,International,FG,24-Feb,0.02,0,0
PF_15,G_150024,PF_15 300MG/2ML,Colombia,International,FG,24-Feb,1.32,2.73,4.55
PF_15,G_150025,PF_15 200MG/+,Puerto Rico,North America,FG,24-Feb,1.18,0.91,3.64
PF_15,G_150025,PF_15 200MG/+,United States,North America,FG,24-Feb,1.36,3.18,4.09
PF_15,G_150026,PF_15 300MG/2ML,Singapore,International,FG,24-Feb,0.95,2.73,3.64
PF_15,G_150028,PF_15 300MG/2ML,Taiwan,Greater China,FG,24-Feb,1.27,2.73,5.45
PF_15,G_150029,PF_15 300MG/2ML,Malaysia,International,FG,24-Feb,0,2.73,3.64
PF_15,G_150030,PF_15 200MG/+,Austria,Key Markets,FG,24-Feb,11.18,1.82,3.64
PF_15,G_150030,PF_15 200MG/+,Germany,Key Markets,FG,24-Feb,1.64,1.82,3.64
PF_15,G_150031,PF_15 200MG/+,Germany,Key Markets,FG,24-Feb,1.64,1.82,3.64
PF_15,G_150032,PF_15 300MG/2ML,Czech Republic,International,FG,24-Feb,1.27,2.73,5.45
PF_15,G_150033,PF_15 200MG/+,Canada,North America,FG,24-Feb,2.64,2.73,5.45
PF_15,G_150034,PF_15 200MG/+,Portugal,Key Markets,FG,24-Feb,0.02,1.82,7.27
PF_15,G_150034,PF_15 200MG/+,Spain,Key Markets,FG,24-Feb,7.77,2.73,8.18
PF_15,G_150035,PF_15 300MG/2ML,Portugal,Key Markets,FG,24-Feb,3.77,2.73,5.45
PF_15,G_150036,PF_15 200MG/+,Colombia,International,FG,24-Feb,5.27,2.73,5.45
PF_15,G_150037,PF_15 300MG/2ML,Dominican Republic,International,FG,24-Feb,2.55,0,0
PF_15,G_150037,PF_15 300MG/2ML,Guatemala,International,FG,24-Feb,7.09,0,0
PF_15,G_150037,PF_15 300MG/2ML,Panama,International,FG,24-Feb,5.05,0,0
PF_15,G_150038,PF_15 300MG/2ML,Thailand,International,FG,24-Feb,5.27,3.14,4.05
PF_15,G_150039,PF_15 200MG/+,United Kingdom,Key Markets,FG,24-Feb,2.27,2.73,5.45
PF_15,G_150041,PF_15 200MG/+,Korea,International,FG,24-Feb,6.18,2.73,8.18
